latitude,longitude,risk_level
48.860005155172416,2.3745704,0.65
48.860005155172416,2.3772127999999997,0.54
48.860005155172416,2.3798551999999997,0.43
48.860005155172416,2.3824975999999998,0.17
48.860005155172416,2.38514,0.46
48.860005155172416,2.3877824,0.23
48.86153341724138,2.3375768,0.21
48.86153341724138,2.3402192,0.66
48.86153341724138,2.3428616,0.6
48.86153341724138,2.345504,0.41
48.86153341724138,2.3481464,0.32
48.86153341724138,2.3560735999999998,0.32
48.86153341724138,2.358716,0.63
48.86153341724138,2.3613584,0.9
48.86153341724138,2.3640008,0.84
48.86153341724138,2.3666432,0.39
48.86153341724138,2.3692856,0.43
48.86153341724138,2.371928,0.52
48.86153341724138,2.3745704,0.51
48.86153341724138,2.3772127999999997,0.49
48.86153341724138,2.3798551999999997,0.29
48.86153341724138,2.3824975999999998,0.64
48.86153341724138,2.38514,0.58
48.86153341724138,2.3877824,0.03
48.86306167931035,2.3375768,0.38
48.86306167931035,2.3402192,0.11
48.86306167931035,2.3428616,0.66
48.86306167931035,2.345504,0.47
48.86306167931035,2.3481464,0.35
48.86306167931035,2.3560735999999998,0.28
48.86306167931035,2.358716,0.44
48.86306167931035,2.3613584,0.65
48.86306167931035,2.3640008,0.66
48.86306167931035,2.3666432,0.26
48.86306167931035,2.3692856,0.29
48.86306167931035,2.371928,0.31
48.86306167931035,2.3745704,0.44
48.86306167931035,2.3772127999999997,0.33
48.86306167931035,2.3798551999999997,0.37
48.86306167931035,2.3824975999999998,0.39
48.86306167931035,2.38514,0.58
48.864589941379315,2.3375768,0.0
48.864589941379315,2.3402192,0.08
48.864589941379315,2.3428616,0.76
48.864589941379315,2.345504,0.63
48.864589941379315,2.3481464,0.5
48.864589941379315,2.3507888,0.31
48.864589941379315,2.3560735999999998,0.23
48.864589941379315,2.358716,0.27
48.864589941379315,2.3613584,0.37
48.864589941379315,2.3640008,0.56
48.864589941379315,2.3666432,0.17
48.864589941379315,2.3692856,0.2
48.864589941379315,2.371928,0.25
48.864589941379315,2.3745704,0.42
48.864589941379315,2.3772127999999997,0.24
48.864589941379315,2.3798551999999997,0.67
48.864589941379315,2.3824975999999998,0.23
48.86611820344828,2.3375768,0.22
48.86611820344828,2.3402192,0.11
48.86611820344828,2.3428616,0.72
48.86611820344828,2.345504,0.72
48.86611820344828,2.3481464,0.53
48.86611820344828,2.3507888,0.39
48.86611820344828,2.3534312,0.24
48.86611820344828,2.3560735999999998,0.15
48.86611820344828,2.358716,0.24
48.86611820344828,2.3613584,0.2
48.86611820344828,2.3640008,0.27
48.86611820344828,2.3666432,0.14
48.86611820344828,2.3692856,0.11
48.86611820344828,2.371928,0.25
48.86611820344828,2.3745704,0.31
48.86611820344828,2.3772127999999997,0.43
48.86611820344828,2.3798551999999997,0.58
48.86764646551724,2.3349344000000003,0.3
48.86764646551724,2.3375768,0.61
48.86764646551724,2.3402192,0.92
48.86764646551724,2.3428616,0.49
48.86764646551724,2.345504,0.81
48.86764646551724,2.3481464,0.64
48.86764646551724,2.3507888,0.46
48.86764646551724,2.3534312,0.2
48.86764646551724,2.3560735999999998,0.13
48.86764646551724,2.358716,0.15
48.86764646551724,2.3613584,0.15
48.86764646551724,2.3640008,0.1
48.86764646551724,2.3666432,0.02
48.86764646551724,2.3692856,0.1
48.86764646551724,2.371928,0.29
48.86764646551724,2.3745704,0.25
48.86764646551724,2.3772127999999997,0.77
48.869174727586206,2.3349344000000003,0.01
48.869174727586206,2.3375768,0.91
48.869174727586206,2.3402192,0.42
48.869174727586206,2.3428616,0.28
48.869174727586206,2.345504,0.0
48.869174727586206,2.3481464,0.78
48.869174727586206,2.3507888,0.51
48.869174727586206,2.3534312,0.25
48.869174727586206,2.3560735999999998,0.13
48.869174727586206,2.358716,0.05
48.869174727586206,2.3613584,0.06
48.869174727586206,2.3640008,0.13
48.869174727586206,2.3666432,0.1
48.869174727586206,2.3692856,0.21
48.869174727586206,2.371928,0.32
48.869174727586206,2.3745704,0.55
48.87070298965517,2.3349344000000003,0.64
48.87070298965517,2.3375768,0.81
48.87070298965517,2.3402192,0.75
48.87070298965517,2.3428616,0.24
48.87070298965517,2.345504,0.85
48.87070298965517,2.3481464,0.82
48.87070298965517,2.3507888,0.5
48.87070298965517,2.3534312,0.25
48.87070298965517,2.3560735999999998,0.07
48.87070298965517,2.358716,0.01
48.87070298965517,2.3613584,0.08
48.87070298965517,2.3640008,0.19
48.87070298965517,2.3666432,0.17
48.87070298965517,2.3692856,0.35
48.87070298965517,2.371928,0.36
48.87070298965517,2.3745704,0.8
48.87223125172414,2.345504,0.12
48.87223125172414,2.3481464,0.32
48.87223125172414,2.3507888,0.56
48.87223125172414,2.3534312,0.26
48.87223125172414,2.3560735999999998,0.02
48.87223125172414,2.358716,0.06
48.87223125172414,2.3613584,0.22
48.87223125172414,2.3640008,0.4
48.87223125172414,2.3666432,0.39
48.87223125172414,2.3692856,0.51
48.87223125172414,2.371928,0.86
48.873759513793104,2.3613584,0.33
48.873759513793104,2.3640008,0.73
48.873759513793104,2.3666432,0.71
48.873759513793104,2.3692856,0.66
